"OBJECTID","ADDRESS","LOCATION","STREET","PLACEMENT","RACKS","SPACES","GLOBALID","INSTALL_YR","INSTALL_MO","LAT","LON","shape","data_as_of","data_loaded_at","analysis_neighborhood","supervisor_district"
"9416","248 DIVISADERO ST","Phuket Thai Restaurant","DIVISADERO","SIDEWALK","1","2",,"2010","0","37.771179","-122.436681","POINT (-122.436680791 37.771179006)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Haight Ashbury","5"
"10511","150 MISSISSIPPI ST","Front Cafe","MISSISSIPPI","SIDEWALK","2","4",,"2013","7","37.764407","-122.395169","POINT (-122.395168798 37.764407002)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Potrero Hill","10"
"21244","2323 Chestnut St","Marina Supermarket","Chestnut St","SIDEWALK","1","2",,"2023","4",,,"POINT (-122.441588338 37.800081265)","2023 Nov 13 03:39:45 PM","2024 Jun 17 10:17:16 AM","Marina","2"
"11075","474 VALENCIA ST","Centro del Pueblo","VALENCIA","SIDEWALK","1","2",,"2003","0","37.765404","-122.422404","POINT (-122.422403794 37.765404005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"11273","5273 03RD ST","Butchertown Gourmet","03RD","SIDEWALK","1","2",,"2015","6","37.729587","-122.39241","POINT (-122.392410202 37.729586705)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Bayview Hunters Point","10"
"11150","114 SANSOME ST","UNKNOWN","SANSOME","SIDEWALK","2","4",,"2003","0","37.791495","-122.400437","POINT (-122.400436794 37.791495001)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","3"
"11400","191 08TH ST","Harvest Urban Market","08TH","SIDEWALK","1","2",,"0","0","37.776803","-122.411461","POINT (-122.411460794 37.776803003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"9665","400 RANDOLPH ST","Pilgrim Community Church","RANDOLPH","SIDEWALK","1","2",,"2015","1","37.714452","-122.466446","POINT (-122.466446193 37.714452313)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Oceanview/Merced/Ingleside","11"
"10910","780 STANYAN ST","Yoga Tree","STANYAN","ROADWAY","5","10",,"2013","4","37.767778","-122.452869","POINT (-122.45286879 37.767778006)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Haight Ashbury","8"
"21419","4306 Geary","Geary Plaza","Geary","SIDEWALK","1","2",,"2024","2",,,,"2024 Jan 05 02:11:47 PM","2024 Jun 17 10:17:16 AM",,
"10802","249 Cortland Avenue","Healthy Spirits","CORTLAND","SIDEWALK","1","2",,"2016","7","37.739529","-122.418964","POINT (-122.418963939 37.739528712)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Bernal Heights","9"
"10842","1150 OCEAN AVE","Avalon at Ocean","OCEAN","SIDEWALK","3","6",,"2012","4","37.723968","-122.454981","POINT (-122.454980794 37.72396801)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","West of Twin Peaks","7"
"12663","3881 24th Street","Haystack Pizza","24th Street","SIDEWALK","1","2",,"2019","12","37.75158942","-122.42921358","POINT (-122.429213582 37.751589419)","2020 Jan 31 02:21:36 PM","2024 Jun 17 10:17:16 AM","Noe Valley","8"
"21842","56 Duncan St","Mission Bernal Campus","Duncan","SIDEWALK","1","2",,"2024","4",,,"POINT (-122.421310287 37.746495158)","2024 Jan 26 11:52:54 AM","2024 Jun 17 10:17:16 AM","Bernal Heights","9"
"11233","3655 LAWTON ST","Kaila's Corner Cup","LAWTON","SIDEWALK","1","2",,"2002","0","37.756661","-122.502215","POINT (-122.502214783 37.756661011)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"8971","1045 Bush Street","Salana","Bush Street","SIDEWALK","1","2",,"2018","8","0","0","POINT (-122.41440253 37.789157269)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Nob Hill","3"
"11857","1605 POLK ST","Royal Grounds Coffee","POLK","SIDEWALK","1","2",,"2002","0","37.791653","-122.421107","POINT (-122.421106792 37.791653002)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Nob Hill","3"
"11135","1890 BRYANT ST","Coffee Bar","MARIPOSA","SIDEWALK","2","4",,"2012","7","37.763102","-122.411021","POINT (-122.411020796 37.763101914)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"11104","348 West Portal Avenue","Walter-Adams Gallery","WEST PORTAL","SIDEWALK","2","4",,"2017","4","37.737395","-122.469937","POINT (-122.469936797 37.737394675)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","West of Twin Peaks","7"
"9362","2301 HARRISON ST","multiple","HARRISON","SIDEWALK","1","2",,"2002","0","37.760095","-122.412363","POINT (-122.412362796 37.760095004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"10473","544 JONES ST","UNKNOWN","JONES","SIDEWALK","1","2",,"2002","0","37.786357","-122.412769","POINT (-122.412768794 37.786357003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Tenderloin","5"
"13823","567 Edna",,"Edna","SIDEWALK","1","2",,"2020","9",,,"POINT (-122.446566329 37.731255993)","2020 Dec 31 12:01:54 PM","2024 Jun 17 10:17:16 AM","West of Twin Peaks","7"
"21200","1667 Leavenworth Street",,"Leavenworth Street","SIDEWALK","3","6",,"2023","2",,,"POINT (-122.416851766 37.796360164)","2023 Nov 13 03:39:45 PM","2024 Jun 17 10:17:16 AM","Russian Hill","3"
"9022","1844 Market Street","N/A","Market Street","SIDEWALK","1","2",,"2018","9","0","0","POINT (-122.424425162 37.77155301)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Hayes Valley","8"
"10523","25 SANCHEZ ST","residential","SANCHEZ","SIDEWALK","1","2",,"2005","0","37.768924","-122.430966","POINT (-122.430965792 37.768924005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Castro/Upper Market","8"
"11191","1555 YOSEMITE AVE","Yosemite Business Center","YOSEMITE","SIDEWALK","1","2",,"2011","1","37.726001","-122.391004","POINT (-122.391003804 37.726001005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Bayview Hunters Point","10"
"10358","1835 VAN NESS AVE","Academy of Art University","VAN NESS","SIDEWALK","1","2",,"2010","0","37.792628","-122.423415","POINT (-122.423414792 37.792628003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Pacific Heights","2"
"8563","2356 Mission Street","Empire Jiu Jitsu","Mission Street","SIDEWALK","3","6",,"2018","12","0","0","POINT (-122.419423122 37.759338691)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"13485","101 townsend","Cafe Lambretta","townsend","SIDEWALK","1","2",,"2020","2",,,"POINT (-122.39046554 37.780225679)","2020 Jun 19 01:18:28 PM","2024 Jun 17 10:17:16 AM","Mission Bay","6"
"9610","3409 24TH ST","Papalote's Restaurant","24TH","SIDEWALK","1","2",,"2010","0","37.751935","-122.42093","POINT (-122.420929796 37.751935006)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","8"
"13613","2598 Lombard St","Linoleum Larry's","Lombard St","SIDEWALK","1","2",,"2020","7",,,"POINT (-122.444184051 37.798867828)","2020 Jun 19 04:23:31 PM","2024 Jun 17 10:17:16 AM","Marina","2"
"11848","1853 MARKET ST","The Dailey Method","MARKET","SIDEWALK","1","2",,"2012","7","37.770775","-122.424215","POINT (-122.424214793 37.770775004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","8"
"11769","1801 BUSH ST","Healing Arts Building","BUSH","SIDEWALK","3","6",,"2015","10","37.787788","-122.426901","POINT (-122.426900719 37.7877883)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Pacific Heights","5"
"9344","710 MARKET ST","One Kearny","MARKET","SIDEWALK","1","2",,"2011","5","37.787702","-122.40384","POINT (-122.403839794 37.787702002)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","3"
"14306","1435 Polk",,"Polk","SIDEWALK","1","2",,"2021","9",,,"POINT (-122.420559582 37.789999008)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","Nob Hill","3"
"9322","1355 MARKET ST","Twitter","MARKET","SIDEWALK","0","0",,"0","0","37.776735","-122.416358","POINT (-122.416358294 37.776734603)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"13566","1800 18th st","New School","18th st","SIDEWALK","2","4",,"2020","5",,,"POINT (-122.400483451 37.762349012)","2020 Jun 19 03:47:16 PM","2024 Jun 17 10:17:16 AM","Potrero Hill","10"
"21404","150 Onondaga Avenue",,"Onondaga Avenue","SIDEWALK","2","4",,"2023","10",,,"POINT (-122.440452411 37.722404684)","2023 Nov 13 03:39:45 PM","2024 Jun 17 10:17:16 AM","Outer Mission","11"
"12310","1816 IRVING ST","PPQ Beef Noodle House","IRVING","SIDEWALK","1","2",,"2003","0","37.763757","-122.477473","POINT (-122.477472787 37.763757008)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"10028","3151 MISSION ST","Nina's Cleaners","PRECITA","SIDEWALK","1","2",,"2015","1","37.746633","-122.418965","POINT (-122.418964997 37.746632706)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Bernal Heights","9"
"10696","2725 CALIFORNIA ST","Dr William Cobb CDC","CALIFORNIA","SIDEWALK","1","2",,"2013","1","37.788021","-122.439512","POINT (-122.43951179 37.788021004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Pacific Heights","2"
"9785","377 HAYES ST","Sugar Lounge","HAYES","SIDEWALK","1","2",,"2015","1","37.776758","-122.422489","POINT (-122.422488593 37.776757804)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Hayes Valley","5"
"21154","4062 24th St","Valley Tavern","6th Street","SIDEWALK","1","2",,"2022","11",,,"POINT (-122.433227292 37.75141321)","2023 Nov 13 03:31:03 PM","2024 Jun 17 10:17:16 AM","Noe Valley","8"
"11050","2217 Polk","Optical Works","POLK","SIDEWALK","1","2",,"2017","2","37.797156","-122.4221","POINT (-122.422100285 37.79715595)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Russian Hill","3"
"10467","1096 SOUTH VAN NESS AVE","Urban Putt","SOUTH VAN NESS","ROADWAY","5","10",,"2014","12","37.755701","-122.416866","POINT (-122.416865895 37.755701356)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"14277","1998 Golden Gate Ave",,"Golden Gate Ave","SIDEWALK","1","2",,"2021","7",,,"POINT (-122.443344446 37.77811838)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","Lone Mountain/USF","2"
"8720","580 Valencia Street","One Medical","Valencia Street","SIDEWALK","1","1",,"2017","9","0","0","POINT (-122.42205909 37.763612431)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"13610","600 Point Lobos Ave",,"Point Lobos Ave","SIDEWALK","5","10",,"2020","7",,,"POINT (-122.509645244 37.779847475)","2020 Jun 19 04:23:31 PM","2024 Jun 17 10:17:16 AM","Outer Richmond","1"
"9768","1355 MARKET ST","Twitter (multiple)","MARKET","SIDEWALK","4","8",,"2015","8","37.776889","-122.416854","POINT (-122.416853938 37.776889148)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"11312","1077 POST ST","Grass Roots","POST","SIDEWALK","1","2",,"2013","7","37.786625","-122.4194","POINT (-122.419399792 37.786625003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Tenderloin","3"
"11599","1850 CESAR CHAVEZ ST","Oscar's Burgers & Deli","CESAR CHAVEZ","SIDEWALK","3","6",,"2012","10","37.749998","-122.395972","POINT (-122.3959718 37.749998004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Bayview Hunters Point","10"
"14396","79 New Montgomery",,"New Montgomery","SIDEWALK","2","4",,"2021","12",,,"POINT (-122.400868325 37.787735726)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"12445","1456 YORK ST","Nani's Day Care","YORK","SIDEWALK","1","2",,"2013","9","37.748898","-122.408077","POINT (-122.408076798 37.748898005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"21160",,,,,"0","0",,"0","0",,,,"2023 Nov 13 03:31:03 PM","2024 Jun 17 10:17:16 AM",,
"11225","25 SANCHEZ ST","Duboce Park Café","SANCHEZ","SIDEWALK","1","2",,"2003","0","37.768924","-122.430966","POINT (-122.430965792 37.768924005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Castro/Upper Market","8"
"10735","587 SHOTWELL ST","Interstice Architects Inc.","SHOTWELL","SIDEWALK","1","2",,"2010","0","37.759075","-122.415262","POINT (-122.415261496 37.759074675)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"11500","4448 CALIFORNIA ST","Salon Belle Linda","CALIFORNIA","SIDEWALK","1","2",,"2002","0","37.785148","-122.465364","POINT (-122.465363785 37.785148007)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Inner Richmond","1"
"20540","600 Divisadero",,"Hayes Street","ROADWAY","5","10",,"2022","8",,,"POINT (-122.437760176 37.77508643)","2023 Feb 23 02:05:31 PM","2024 Jun 17 10:17:16 AM","Hayes Valley","5"
"9177","151 3rd Street","SF MOMA","03RD","SIDEWALK","4","8",,"2017","4","37.785649","-122.401137","POINT (-122.401136628 37.78564933)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"12246","1506 HAIGHT ST","UNKNOWN","HAIGHT","SIDEWALK","1","2",,"2003","0","37.76999","-122.447166","POINT (-122.44716579 37.769990006)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Haight Ashbury","5"
"21476","3193 22nd Street",,"22nd Street","SIDEWALK","1","2",,"2024","4",,,"POINT (-122.418552098 37.755406067)","2024 Jan 26 11:52:54 AM","2024 Jun 17 10:17:16 AM","Mission","9"
"14289","220 Dolores Street","Richard M. Cohen Residence","Dolores Street","SIDEWALK","2","4",,"2021","7",,,"POINT (-122.426598896 37.765892208)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","Castro/Upper Market","8"
"12844","3455 Geary Blvd","Bevmo","Geary Blvd","SIDEWALK","1","2",,"2019","12","37.78132714","-122.45589964","POINT (-122.455899638 37.781327139)","2020 Jan 31 02:21:37 PM","2024 Jun 17 10:17:16 AM","Lone Mountain/USF","2"
"9903","1451 CHURCH ST","Noe Valley Pet Company","CHURCH","SIDEWALK","1","2",,"2015","1","37.747599","-122.426841","POINT (-122.426840696 37.747599306)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Noe Valley","8"
"12120","425 CALIFORNIA ST","Chase Building","CALIFORNIA","SIDEWALK","3","6",,"2011","12","37.792791","-122.40134","POINT (-122.401339794 37.792791002)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","3"
"8836","501 Octavia Street","Boulangerie","Octavia Street","SIDEWALK","3","6",,"2018","12","0","0","POINT (-122.4249117 37.776815869)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Hayes Valley","5"
"9219","323 POTRERO AVE","SF Guitarworks","POTRERO","SIDEWALK","1","2",,"2012","4","37.76538","-122.407151","POINT (-122.407150797 37.765380004)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","10"
"10025","3540 BALBOA ST","residential","BALBOA","SIDEWALK","1","2",,"2015","8","37.775812","-122.496702","POINT (-122.49670221 37.775812334)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Outer Richmond","1"
"11034","747 HOWARD ST","Moscone Center","HOWARD","SIDEWALK","3","6",,"2010","11","37.783508","-122.4008","POINT (-122.400799795 37.783508002)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"12533","2325 Polk Street","Pelo Fitness","Polk Street","SIDEWALK","3","6",,"2019","12","37.79810081","-122.42221401","POINT (-122.422214008 37.798100812)","2020 Jan 31 02:21:38 PM","2024 Jun 17 10:17:16 AM","Russian Hill","3"
"12383","3944 GEARY BLVD","Genki Ramen","GEARY","SIDEWALK","1","2",,"2015","1","37.781356","-122.461885","POINT (-122.461884887 37.781355607)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Inner Richmond","1"
"9100","2500 24TH ST","SF General Hospital Garage","24TH","GARAGE","8","16",,"0","0","37.753183","-122.404386","POINT (-122.404385498 37.753183154)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","10"
"21787","""398"" 17th Ave","Walgreens","17th Ave","SIDEWALK","1","2",,"2024","2",,,"POINT (-122.476102125 37.780590734)","2024 Jan 05 02:18:59 PM","2024 Jun 17 10:17:16 AM","Outer Richmond","1"
"10288","BUENA VISTA PARK EAST AND DUBOCE ST","Buena Vista Park","BUENA VISTA PARK EAST","SIDEWALK","2","4",,"2015","10","37.770786","-122.440295","POINT (-122.440294603 37.770785908)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Haight Ashbury","5"
"13602","4920 Third Street","Peking Wok","Third Street","SIDEWALK","3","6",,"2020","5",,,"POINT (-122.391158654 37.733702123)","2020 Jun 19 03:47:16 PM","2024 Jun 17 10:17:16 AM","Bayview Hunters Point","10"
"11914","1051 OCEAN AVE","Beeps Burgers","LEE","SIDEWALK","1","2",,"2002","0","37.723161","-122.453896","POINT (-122.453895794 37.72316101)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Oceanview/Merced/Ingleside","11"
"21125","2235 Mission","0","Mission Street","SIDEWALK","1","2",,"2023","11",,,"POINT (-122.419241798 37.761196533)","2023 Nov 13 03:31:03 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"21220","Minnesota and Mariposa",,"Minnesota and Mariposa","SIDEWALK","3","6",,"2023","2",,,,"2023 Nov 13 03:39:45 PM","2024 Jun 17 10:17:16 AM",,
"11112","30 Fremont Street","Tender Greens","FREMONT","SIDEWALK","2","4",,"2016","7","37.791286","-122.397847","POINT (-122.397846762 37.791285888)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"11975","595 02ND ST","UNKNOWN","02ND","SIDEWALK","1","2",,"2003","0","37.782258","-122.392129","POINT (-122.392129397 37.782258101)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Financial District/South Beach","6"
"13478","3255 Taraval","Harry’s barbershop","Taraval","SIDEWALK","1","2",,"2020","2",,,"POINT (-122.501158816 37.741732111)","2020 Jun 19 01:18:28 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"11749","3085 21ST ST","Pedal Revolution","21ST","SIDEWALK","2","4",,"0","0","37.757013","-122.416195","POINT (-122.416194796 37.757013005)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"21610","1099 Mississippi","Tunnel Top Park","Mississippi","SIDEWALK","1","2",,"2023","9",,,"POINT (-122.393376959 37.752728005)","2024 Jan 26 10:22:54 AM","2024 Jun 17 10:17:16 AM","Potrero Hill","10"
"13574","438 Judah","Earthfirearts","Judah","SIDEWALK","2","4",,"2020","5",,,"POINT (-122.466621753 37.762196943)","2020 Jun 19 03:47:16 PM","2024 Jun 17 10:17:16 AM","Inner Sunset","7"
"9866","433 Turk Street","BAART Clinic","TURK","SIDEWALK","1","2",,"2016","7","37.782449","-122.416216","POINT (-122.416215944 37.782448828)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Tenderloin","5"
"9838","275 05TH ST","Renaissance Entrepreneurship Center","05TH","SIDEWALK","1","2",,"2013","1","37.780727","-122.403575","POINT (-122.403574795 37.780727003)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"13930","58 Carmelita",,"Carmelita","SIDEWALK","1","2",,"2020","12",,,"POINT (-122.434321973 37.770287443)","2020 Dec 31 12:16:52 PM","2024 Jun 17 10:17:16 AM","Haight Ashbury","8"
"22081","Jefferson and Powell",,"Jefferson and Powell","SIDEWALK","2","4",,"2023","11",,,"POINT (-122.41344721 37.808591)","2024 Jan 26 12:11:18 PM","2024 Jun 17 10:17:16 AM","North Beach","3"
"13447","1117 Ocean Avenue","Pizza Joint & Grill","Ocean Avenue","SIDEWALK","1","2",,"2020","2",,,"POINT (-122.4545314 37.72339754)","2020 Jun 19 01:18:28 PM","2024 Jun 17 10:17:16 AM","Oceanview/Merced/Ingleside","11"
"20408","599 Larkin St",,"Larkin St","SIDEWALK","1","2",,"2022","12",,,"POINT (-122.417499538 37.78321901)","2023 Feb 03 03:09:12 PM","2024 Jun 17 10:17:16 AM","Tenderloin","5"
"10541","1582 FOLSOM ST","The Willows","FOLSOM","ROADWAY","5","10",,"2015","11","37.771111","-122.414905","POINT (-122.414904804 37.771111354)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Mission","6"
"10739","3645 LAWTON STREET","Lawton Trading Post","LAWTON","SIDEWALK","2","4",,"2015","10","37.756792","-122.501856","POINT (-122.501855956 37.756791915)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Sunset/Parkside","4"
"14166","640 Columbus Ave",,"Columbus Ave","SIDEWALK","3","6",,"2021","3",,,"POINT (-122.410626058 37.800616975)","2021 Dec 29 04:46:38 PM","2024 Jun 17 10:17:16 AM","North Beach","3"
"9432","420 JUDAH ST","Dash Cafe","JUDAH","SIDEWALK","1","2",,"2013","7","37.762366","-122.466562","POINT (-122.466561788 37.762366008)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Inner Sunset","7"
"21130","2348 Mission Street","Little Heaven Deli","Mission Street","SIDEWALK","1","2",,"2023","11",,,"POINT (-122.419205554 37.759487523)","2023 Nov 13 03:31:03 PM","2024 Jun 17 10:17:16 AM","Mission","9"
"9091","434 JACKSON ST","Arader Galleries","JACKSON","SIDEWALK","1","2",,"2010","9","37.796682","-122.402543","POINT (-122.402542793 37.796682001)","2020 Jan 29 12:38:25 PM","2024 Jun 17 10:17:16 AM","Chinatown","3"
"21265","660 Brannan Street","Garden party SF","Brannan Street","SIDEWALK","1","2",,"2023","6",,,"POINT (-122.400075911 37.775651577)","2023 Nov 13 03:39:45 PM","2024 Jun 17 10:17:16 AM","South of Market","6"
"21181","3301 Lyon Street","Palace of Fine Arts","Lyon Street","SIDEWALK","2","4",,"2023","2",,,"POINT (-122.447881601 37.801445901)","2023 Nov 13 03:39:45 PM","2024 Jun 17 10:17:16 AM","Presidio","2"
